turns,white_rating,black_rating,rank_diff,opening_code,winner
24,1523,1440,83,D06,Black
68,1441,1620,-179,B01,Black
51,1388,1456,-68,A45,White
11,1447,1335,112,C57,White
121,1968,1447,521,A45,White
42,1447,1500,-53,C58,Black
43,1492,1458,34,C10,White
41,1446,1420,26,C50,White
22,1216,1440,-224,C00,Black
83,1432,1306,126,C42,White
63,1419,1446,-27,A00,White
76,1460,1457,3,B06,Black
18,1277,1452,-175,C00,Black
149,1421,1468,-47,C01,White
157,1440,1272,168,C50,White
41,1518,1452,66,C01,White
44,1479,1056,423,C41,Black
111,1383,1498,-115,C20,White
51,1492,1248,244,C55,White
56,1523,1491,32,C10,Draw
65,1801,1496,305,C00,White
126,1496,1496,0,C57,Draw
40,1505,1650,-145,B40,Black
158,1425,1492,-67,A15,Black
120,1491,1520,-29,B30,Draw
32,1509,1480,29,C57,Black
19,1268,1158,110,C23,White
33,1141,1268,-127,C40,White
15,1268,1141,127,C20,Draw
85,1189,1244,-55,A40,White
17,1189,1443,-254,C20,White
86,1271,1261,10,C24,Black
7,1519,1324,195,A00,White
73,1611,1423,188,C68,White
65,1784,1538,246,C57,White
130,1583,1567,16,D21,Black
28,1583,2203,-620,D02,Black
44,1729,1615,114,C21,Black
54,1420,1402,18,C20,Black
48,1500,1701,-201,D11,Black
55,1700,1324,376,C41,White
36,1331,1472,-141,D20,Black
11,1463,1315,148,C41,Black
59,1443,1323,120,A21,White
16,1333,1382,-49,D30,Black
63,1628,1337,291,C41,White
44,1342,1556,-214,D20,Black
60,1370,1353,17,C41,White
33,1552,1359,193,D00,White
66,1364,1632,-268,D06,Black
30,1518,1371,147,C41,White
18,1383,1383,0,B00,White
36,1688,1386,302,C41,White
82,1392,1612,-220,A51,Black
102,1225,1385,-160,A40,Black
51,1389,1675,-286,D20,Black
30,1594,1395,199,C40,White
82,1558,1360,198,C40,Black
44,1369,1460,-91,A40,Black
54,1374,1579,-205,E00,Black
53,1430,1385,45,D06,White
80,1489,1369,120,B00,Black
14,1363,1514,-151,A40,Black
11,1363,1559,-196,E20,White
20,1469,1372,97,D20,White
44,1646,1376,270,C41,White
73,1365,1347,18,D30,White
55,1368,1754,-386,D12,Black
51,1962,1368,594,C30,White
122,1375,1539,-164,E00,Black
54,1604,1380,224,C41,White
7,1554,1387,167,C20,White
61,1394,1528,-134,D30,Black
50,1679,1398,281,A00,White
53,1519,1406,113,C42,White
55,1394,1414,-20,D06,White
15,1648,1399,249,C41,White
27,1643,1404,239,C00,White
82,1638,1409,229,C42,White
32,1657,1389,268,C40,Black
66,1653,1394,259,C42,White
9,1601,1399,202,C23,White
39,1543,1407,136,B06,White
21,1394,1427,-33,D10,White
80,1528,1402,126,D00,White
63,1738,1405,333,C24,White
84,1535,1413,122,C41,White
62,1568,2060,-492,C00,Black
15,1783,2060,-277,C01,Black
104,2060,1614,446,B40,Black
30,1527,2060,-533,C10,Black
50,2060,1527,533,C34,Black
45,1553,2060,-507,C01,White
40,2060,1546,514,B00,Black
30,1768,2060,-292,C02,Black
95,1876,2060,-184,C00,White
34,2060,1882,178,C34,Black
37,2060,1500,560,B30,White
63,1500,2060,-560,C00,White
43,1500,2060,-560,C00,White
95,2060,1932,128,B10,White
37,2060,1754,306,C34,White
53,1500,2060,-560,C00,White
26,1500,2060,-560,C00,Black
54,2060,1639,421,C34,Black
72,1513,1569,-56,C42,Black
46,1440,1553,-113,D91,Black
40,1459,1532,-73,C53,Black
58,1573,1356,217,D35,Black
47,1672,1595,77,A08,White
13,1507,1570,-63,D80,Black
62,1741,1589,152,C24,White
29,1409,1644,-235,C54,White
67,1552,1649,-97,C46,White
66,1679,1816,-137,D32,Black
83,1833,1594,239,C68,Black
67,1508,1681,-173,D35,White
80,1340,1567,-227,A04,Black
73,1502,1346,156,B20,White
18,1354,1445,-91,A22,Black
33,1312,1366,-54,B00,White
50,1407,1354,53,D00,Black
48,1366,1297,69,A04,Black
95,1282,1380,-98,C40,White
65,1460,1389,71,B27,White
50,1379,1378,1,B32,Black
27,1366,1391,-25,B50,White
149,1357,1300,57,A35,White
73,1365,1479,-114,A04,Black
66,1374,1435,-61,A07,Black
35,1425,1383,42,D00,White
74,1395,1377,18,A04,Black
92,1360,1384,-24,B20,Black
103,1756,1387,369,B00,White
105,1374,1462,-88,A10,White
88,1401,1373,28,B21,Draw
41,1383,1651,-268,A22,Black
2,1383,1522,-139,A20,Black
77,1352,1642,-290,A44,White
47,1421,1361,60,A01,White
106,1323,1351,-28,C46,Black
79,1314,1355,-41,B00,White
45,1362,1461,-99,B07,Black
70,1371,1453,-82,C20,Black
31,1442,1379,63,B00,White
58,1368,1464,-96,C45,Black
52,1464,1301,163,B00,Black
27,1388,1464,-76,C55,White
58,1204,1464,-260,C44,Black
48,1464,1441,23,B27,Black
29,1464,1540,-76,B13,White
20,1337,1464,-127,C67,White
134,1516,1464,52,C44,Black
19,1526,1473,53,A00,White
47,1413,1487,-74,C58,White
53,1473,1587,-114,C70,White
20,1479,1633,-154,C50,Black
56,1417,1470,-53,A01,Black
92,1263,1454,-191,C24,Black
81,1442,1487,-45,C46,White
95,1644,1447,197,D02,White
110,1456,1767,-311,C61,Black
49,1465,1523,-58,C00,Black
123,1392,1479,-87,C68,White
81,1463,1641,-178,C46,White
66,1476,1386,90,B02,Black
64,1615,1461,154,C45,Black
87,1446,1579,-133,B01,White
49,1382,1459,-77,C46,White
36,1472,1406,66,C40,Black
16,1480,1594,-114,C46,Black
76,1309,1474,-165,C45,Black
70,1328,1467,-139,C65,Black
27,1469,1368,101,C48,Draw
52,1632,1453,179,A01,Black
66,1458,1666,-208,C41,Black
2,1467,1510,-43,B20,Black
78,1481,1380,101,C41,Black
51,1535,1491,44,C57,White
17,1564,1500,64,D06,White
20,1505,1690,-185,C00,Black
74,1496,1492,4,A00,Black
67,1567,1500,67,C57,White
16,1506,1662,-156,B28,Black
56,1516,1546,-30,C45,Black
90,1524,1597,-73,B06,Black
63,1644,1532,112,C55,White
47,1618,1540,78,C45,White
115,1540,1543,-3,B01,Draw
85,1512,1642,-130,C45,White
39,1738,1517,221,D20,White
212,1513,1634,-121,B30,Draw
16,1561,1523,38,D20,White
32,1533,1553,-20,A42,Black
47,1592,1542,50,C44,White
24,1726,1547,179,D20,White
54,1606,1535,71,A40,Black
163,1643,1542,101,C21,White
42,1548,1710,-162,C40,Black
129,1537,1575,-38,B54,White
79,1603,1546,57,C45,White
33,1546,1700,-154,B41,Black
100,1500,1546,-46,D00,Black
36,1546,1500,46,C45,Black
15,1500,1546,-46,C57,White
57,1546,1642,-96,C45,White
120,1546,1533,13,C44,Black
59,1604,1533,71,C42,Black
41,1523,1508,15,C45,White
118,1571,1510,61,C45,Black
17,1683,1516,167,C20,White
44,1649,1501,148,C20,Black
30,1509,1617,-108,C41,Black
114,1518,1560,-42,B32,Black
61,1704,1523,181,D00,White
133,1520,1637,-117,C45,Draw
109,1624,1528,96,C45,White
65,1513,1656,-143,C00,White
143,1603,1521,82,C20,White
127,1509,1585,-76,B00,White
79,1618,1516,102,D20,White
32,1522,1702,-180,C45,Black
129,1555,1532,23,C45,White
58,1651,1539,112,C45,White
20,1545,1714,-169,C00,Black
13,1567,1555,12,D20,White
28,1565,1563,2,C44,Black
77,1574,1632,-58,C45,Black
36,1582,1663,-81,C46,Black
69,1650,1590,60,C26,White
47,1438,1436,2,C00,White
42,1486,1420,66,A40,Black
109,1418,1472,-54,C64,Draw
71,1390,1470,-80,A00,White
83,1428,1403,25,C00,White
109,1384,1498,-114,A00,White
75,1598,1391,207,C00,White
74,1394,1764,-370,A00,Black
104,1396,1889,-493,A00,Black
85,1738,1399,339,C00,White
53,1749,1403,346,C00,White
82,1396,1389,7,C00,Black
74,1380,1375,5,C00,Black
83,1360,1395,-35,B10,White
125,1345,1345,0,B01,White
135,1473,1352,121,B06,White
72,1365,1442,-77,A01,Black
61,1474,1376,98,B06,White
16,1389,1465,-76,A00,Black
34,1375,1372,3,C21,Black
87,1372,1375,-3,A00,Draw
37,1430,1388,42,C50,White
47,1516,1362,154,C55,Black
47,1699,1378,321,D45,White
27,1448,1394,54,B12,White
34,1413,1431,-18,C20,Black
62,1432,1477,-45,C00,Black
26,1466,1453,13,C20,White
59,1472,1550,-78,C40,Black
61,1413,1449,-36,C20,Black
81,1429,1500,-71,B07,White
61,1484,1454,30,A00,White
18,1495,1419,76,C20,Black
57,1391,1360,31,C40,White
118,1431,1350,81,C60,Black
12,1416,1302,114,C44,Black
39,1495,1240,255,C65,Black
62,1276,1322,-46,C55,Black
20,1298,1218,80,C44,Black
67,1351,1258,93,D00,White
72,1323,1293,30,C41,Black
58,1628,1348,280,C20,White
6,1357,1871,-514,A00,Black
60,1385,1683,-298,B20,Black
59,1558,1457,101,C60,White
54,1462,1249,213,C44,Black
53,2035,1757,278,A13,White
56,2053,1840,213,A09,Black
36,1468,2052,-584,E10,Black
63,2043,1964,79,A15,White
49,1994,2057,-63,B50,White
36,1684,1717,-33,D00,Black
83,1703,1783,-80,C55,White
58,1807,1687,120,C77,Black
35,1953,1691,262,C50,White
25,1679,1698,-19,C34,White
70,1398,1661,-263,C68,Black
45,1873,1667,206,C30,White
35,1664,1315,349,B03,White
99,1646,1833,-187,B32,White
65,1518,1582,-64,C33,White
75,1575,1420,155,B01,White
65,1563,1615,-52,C21,White
135,1551,1585,-34,C24,White
57,1551,1585,-34,C02,White
61,1552,1538,14,C21,White
63,1526,1564,-38,C24,White
88,1569,1747,-178,C21,Black
66,1577,1695,-118,C00,Black
37,1603,1565,38,A00,Black
62,1323,1560,-237,C55,Black
110,1724,1544,180,D02,Black
35,1532,1556,-24,D00,White
97,1545,1543,2,C00,White
96,1552,1705,-153,C44,Black
57,1513,1575,-62,C55,White
45,1566,1499,67,C21,White
49,1555,1566,-11,C44,White
23,1555,1566,-11,C44,White
72,1567,1759,-192,C21,Black
125,1576,1779,-203,C21,White
31,1779,1576,203,C02,White
25,1576,1669,-93,C21,White
56,1600,1576,24,C00,Black
104,1576,1600,-24,B40,Black
47,1566,1520,46,C21,White
29,1530,1556,-26,C42,Black
37,1564,1567,-3,D30,White
30,1578,1534,44,B00,Black
60,1551,1568,-17,A40,Black
79,1569,2101,-532,B30,Black
54,1523,1559,-36,D20,Black
71,1542,1815,-273,B54,White
32,1600,1542,58,C62,Black
107,1517,1553,-36,C00,White
70,1565,1536,29,C21,Black
48,1577,1512,65,C00,Black
53,1714,1584,130,C43,White
75,1578,1430,148,C00,White
36,1437,1571,-134,B20,Black
61,1559,1594,-35,C21,White
95,1291,1464,-173,B01,White
25,1657,1301,356,C50,White
60,1303,1889,-586,C02,Black
59,1303,1223,80,C70,White
33,1418,1303,115,A80,White
53,1303,1500,-197,C46,White
38,1431,1312,119,C22,Black
59,1699,1315,384,A01,White
36,1626,1291,335,C20,Black
60,1294,1669,-375,B10,Black
15,1381,1305,76,C21,White
34,1296,1544,-248,C45,Draw
18,1693,1667,26,B01,Black
3,1259,1693,-434,B01,Black
9,1693,1259,434,C42,White
55,1640,1706,-66,D02,White
38,1712,1907,-195,B32,Black
66,1621,1703,-82,C26,Black
38,1704,2406,-702,C40,Black
63,2406,1704,702,D15,White
140,1549,1697,-148,D00,Black
99,1683,1776,-93,C01,White
42,1666,1872,-206,B90,White
111,1867,1671,196,A28,White
33,1664,1883,-219,B90,White
38,1671,1806,-135,B43,Black
45,2041,1674,367,C26,White
21,1697,1684,13,C57,White
71,1634,1698,-64,A00,White
24,1818,1694,124,A20,Draw
109,1700,1502,198,C01,Draw
84,1696,1404,292,C01,White
29,1962,1700,262,C34,White
48,1706,1874,-168,C60,Black
28,1907,1689,218,C26,Black
41,1850,1696,154,C36,White
60,1700,1991,-291,C62,Black
48,1705,1889,-184,B01,Black
49,1694,1721,-27,C64,White
74,1704,1712,-8,C45,Black
55,1767,1713,54,A00,White
52,1726,1686,40,C63,Black
32,1696,1715,-19,C55,Black
93,2252,1716,536,C33,White
78,1791,1714,77,C21,Draw
38,1731,1875,-144,C00,Black
43,1720,1738,-18,C41,White
20,1750,1708,42,C23,Black
80,1717,1745,-28,B70,Black
94,1744,1717,27,A01,Draw
51,1708,1649,59,B27,White
106,1515,1885,-370,B02,Black
68,1885,1515,370,A40,Black
68,1710,1885,-175,A45,Black
55,1500,1885,-385,D05,White
96,1885,1500,385,B34,Black
53,1885,1645,240,C64,White
34,1645,1885,-240,B20,Black
3,1546,1885,-339,B20,White
54,1670,1885,-215,B30,Black
64,1885,1500,385,C00,Black
76,1743,1757,-14,B12,White
50,1754,1772,-18,B21,Black
84,1637,1746,-109,B20,Black
47,1440,1742,-302,B32,Black
51,1738,1462,276,C34,White
28,1733,1487,246,C00,White
66,1579,1726,-147,A00,Black
45,1716,1657,59,B23,White
73,1507,1735,-228,B21,White
78,1512,1729,-217,A00,Black
82,1773,1653,120,B00,Black
13,1757,1874,-117,B12,White
57,1747,1655,92,C01,White
34,1755,1871,-116,C02,Black
106,1732,1743,-11,B20,Black
70,1756,1813,-57,C00,Black
111,1772,1768,4,D01,White
59,1762,1580,182,C35,White
33,1563,1781,-218,D20,White
20,1522,1776,-254,D02,Black
42,1784,1904,-120,C40,Black
35,2059,1789,270,A40,White
24,1803,1744,59,C42,Black
60,1777,1791,-14,B94,Black
87,1803,1803,0,A40,White
62,1811,1955,-144,C45,Black
52,1830,1623,207,B27,Black
59,1662,1849,-187,B21,White
67,1832,1941,-109,B46,White
88,1978,1814,164,A04,Black
32,1298,1382,-84,C50,Black
19,1367,1440,-73,C56,White
174,1344,1368,-24,A00,Draw
83,1351,1465,-114,C42,White
85,1344,1140,204,C55,White
69,1607,1349,258,C45,White
79,1321,1510,-189,B12,White
74,1325,1644,-319,C53,Black
80,1322,1311,11,D02,Black
101,1297,1500,-203,C61,White
62,1081,1290,-209,A40,Black
65,1277,1280,-3,C50,White
83,1226,1293,-67,C24,White
69,1500,1299,201,C80,White
44,1110,1292,-182,B20,Black
73,1277,1293,-16,C46,White
12,1378,1492,-114,C20,Black
21,1580,1501,79,C50,White
30,1510,1545,-35,C41,Black
170,1344,1487,-143,C44,Black
47,1477,1441,36,C44,White
42,1711,1729,-18,B01,Black
56,1742,1700,42,C41,Black
27,1726,1710,16,D00,White
96,1779,1719,60,C20,White
101,1709,1671,38,C24,White
73,1696,1698,-2,A30,Black
33,1687,1708,-21,C24,White
70,1720,1675,45,D00,Black
31,1662,1744,-82,C23,White
72,1670,1764,-94,C00,Black
52,1780,1656,124,C41,Black
30,1629,1645,-16,C62,Black
47,1634,1641,-7,C55,White
50,1652,1623,29,C44,Black
142,1622,1653,-31,C24,Draw
99,1738,1629,109,A01,White
64,1732,1615,117,C62,Black
56,1622,1768,-146,C23,Black
55,1609,1677,-68,B20,White
55,1595,1696,-101,B20,White
37,1688,1603,85,C41,White
68,1611,1721,-110,B20,Black
57,1597,1701,-104,B20,White
42,1716,1582,134,C41,Black
12,1587,1786,-199,C50,Black
49,1780,1593,187,C23,White
31,1799,1598,201,D06,White
86,1606,1704,-98,C20,Black
100,1615,1658,-43,C46,Black
65,1731,1623,108,C62,White
79,1610,1691,-81,B01,White
79,1691,1618,73,C45,White
51,1606,1655,-49,B12,White
27,1712,1622,90,C50,White
69,1607,1729,-122,B01,White
33,1655,1617,38,C51,White
55,1604,1668,-64,C42,White
47,1759,1611,148,C45,White
66,1752,1595,157,C50,Black
101,1832,1600,232,C20,White
63,1665,1609,56,C23,White
63,1708,1617,91,C55,White
71,1603,1688,-85,C33,White
48,1730,1611,119,C41,White
31,1596,1746,-150,C40,White
105,1775,1602,173,D00,White
41,1606,1828,-222,C33,Black
41,1807,1612,195,C30,White
63,1869,1616,253,C34,White
49,2208,1885,323,C64,White
180,2228,2193,35,C55,Black
47,2187,1974,213,B72,White
52,1879,2183,-304,C33,Black
47,2168,2189,-21,B12,White
29,2188,1763,425,C00,White
68,2016,2180,-164,E24,Black
35,2180,1494,686,B01,White
24,1669,2178,-509,C02,Black
61,2178,1414,764,A40,White
71,2157,2355,-198,B34,White
43,2071,2175,-104,C48,White
48,1812,2172,-360,A46,Black
31,2169,1736,433,B00,White
25,2168,1650,518,B00,White
38,1614,2167,-553,C00,Black
15,2165,1651,514,B00,White
50,1468,2165,-697,D01,Black
69,2162,1814,348,B90,White
20,1826,2159,-333,C45,Black
102,2065,2149,-84,D02,Black
83,2075,2165,-90,E00,White
57,2154,2084,70,A04,White
72,2093,2143,-50,D18,Black
68,2000,2135,-135,B00,Black
55,2126,2007,119,C50,White
100,2020,2120,-100,B07,Draw
51,2109,2028,81,C45,White
67,2122,1859,263,A03,White
42,1810,2118,-308,B10,Black
88,2105,2104,1,B00,Black
84,2062,2090,-28,C78,Black
93,1786,2118,-332,A00,White
100,2122,2446,-324,A10,Black
41,2113,1954,159,A10,White
56,1778,2109,-331,B00,Black
59,2099,1974,125,A11,White
66,1865,2092,-227,B00,Black
72,1782,1602,180,C00,Black
89,1767,1921,-154,B50,White
98,1411,1702,-291,B25,Black
32,1700,1263,437,C60,White
37,1772,1710,62,B72,White
47,1693,1834,-141,C70,White
113,1693,1500,193,C65,White
45,1957,1923,34,B50,Black
113,1980,1967,13,B07,White
66,1996,1955,41,D05,Black
64,1949,1957,-8,E76,Black
54,1969,1938,31,B42,Black
22,2058,1955,103,C00,Black
73,1944,1947,-3,B00,White
51,1930,2032,-102,B45,White
50,2004,1918,86,E61,Black
46,2088,1902,186,E70,Black
45,1906,2161,-255,B10,Black
37,2146,1911,235,D02,White
19,1957,1920,37,C46,White
55,1938,1930,8,E00,White
71,1917,2002,-85,B07,White
64,1928,1920,8,C88,Black
36,1954,1938,16,C68,White
10,1941,1948,-7,A45,White
3,1953,1999,-46,A02,Draw
65,1952,1954,-2,B50,White
42,1943,1963,-20,B32,White
42,1974,1961,13,D00,Black
57,2035,1983,52,C41,White
85,1972,1973,-1,C61,Draw
70,1973,1973,0,A80,Draw
140,1980,2085,-105,B21,Black
61,2022,1989,33,D20,White
78,2000,1917,83,E21,Black
37,1991,1930,61,C00,White
79,2186,1996,190,A80,White
80,1958,1987,-29,A82,Black
9,1932,1989,-57,A80,White
31,1980,1946,34,C50,White
53,1500,1165,335,A54,White
62,1464,1513,-49,C00,Black
52,1681,1520,161,C20,White
61,1674,1528,146,B10,White
84,1542,1472,70,E77,Black
81,1708,1549,159,B11,White
25,1528,1873,-345,D06,White
55,1870,1531,339,B00,White
42,1538,1683,-145,D94,Black
67,1628,1547,81,A02,White
117,1754,1553,201,B10,White
56,1558,1768,-210,E12,Black
58,1762,1564,198,B13,White
23,1549,1664,-115,D20,White
98,1557,1664,-107,D10,Black
48,1607,1543,64,B12,Black
94,1547,1832,-285,A53,Black
49,1550,1927,-377,D30,Black
83,1737,1562,175,B10,White
36,1568,1752,-184,D30,Black
58,1572,1874,-302,D43,Black
77,1920,1575,345,B13,White
39,1578,1916,-338,E34,Black
101,1911,1581,330,B15,White
111,1728,1588,140,B13,White
52,1597,1659,-62,A40,Black
30,1750,1155,595,C00,Black
16,1857,1734,123,B21,Black
32,1556,1728,-172,A03,Black
95,1717,1740,-23,B57,White
37,1752,1752,0,B28,Black
74,1771,1447,324,B40,Black
54,1500,1766,-266,B90,Black
58,1634,1759,-125,B57,Black
80,1771,1722,49,C44,Black
53,1829,1757,72,B50,Black
44,1654,1750,-96,A49,Black
71,1741,1661,80,B90,White
64,1414,1737,-323,B50,Black
47,1730,1577,153,C41,White
74,1650,1721,-71,B53,Black
33,1715,1524,191,B01,White
34,1415,1734,-319,B20,White
53,1721,1785,-64,C44,White
13,1711,1683,28,C41,White
61,1725,1637,88,B77,Black
40,1635,1716,-81,B50,Black
8,1675,1729,-54,A45,White
36,1723,1522,201,B07,White
16,1730,1877,-147,B32,Black
50,1778,1717,61,E61,Black
59,1693,1729,-36,B50,White
41,1716,1758,-42,C40,White
55,1779,1725,54,B50,White
22,1471,1721,-250,B20,Black
45,1717,1443,274,C44,White
36,1701,1837,-136,B00,White
54,1533,1855,-322,B30,Black
63,2156,2058,98,B06,White
30,1688,2154,-466,A40,Black
54,2168,1872,296,A48,Black
48,1659,1625,34,C20,Black
49,1523,1673,-150,D20,White
109,1767,1566,201,A11,White
68,1192,1539,-347,B06,Black
106,1539,1500,39,C21,Black
54,1844,1539,305,D30,Black
33,1539,1844,-305,D38,White
36,1844,1539,305,D06,Black
28,1539,1844,-305,D00,Black
29,1855,1539,316,C41,White
30,1539,1802,-263,C20,Black
6,1315,1539,-224,B00,Black
73,1528,1539,-11,C42,White
22,1539,1229,310,C00,Black
58,1539,1500,39,A45,Black
80,1657,1644,13,D00,Black
50,1463,1500,-37,B30,Black
26,1826,1500,326,B20,Black
89,1266,1500,-234,B00,Draw
98,1500,1457,43,C10,Black
41,1750,1500,250,B00,White
45,1500,1741,-241,A06,White
10,1500,1569,-69,B20,Black
54,1500,1591,-91,C21,Black
28,1500,1500,0,C21,Black
30,1500,1756,-256,A46,Black
52,1302,1500,-198,C46,Black
75,1559,1500,59,B00,White
32,1566,1580,-14,C00,White
35,1636,1580,56,D15,White
38,1580,1595,-15,B01,Black
28,1580,1500,80,D20,Black
78,1589,1650,-61,B01,Black
50,1438,1583,-145,C00,Black
36,1592,1624,-32,C65,Black
55,1621,1602,19,A49,White
57,1602,1579,23,B01,White
65,1602,1628,-26,D85,White
30,1591,1602,-11,B27,Black
48,1618,1591,27,B20,Black
71,1614,1601,13,B22,White
54,1595,1590,5,C01,Black
35,1600,1621,-21,C60,Black
41,1600,1609,-9,C65,White
31,1600,1631,-31,B32,White
99,1600,1603,-3,C30,White
56,1619,1600,19,C02,White
33,1600,1581,19,C77,Black
48,1500,1600,-100,A00,Black
30,1600,1720,-120,B32,Black
27,1720,1600,120,B21,White
34,1608,1589,19,C00,Black
95,1589,1553,36,C68,White
40,1589,1664,-75,C62,White
163,1538,1589,-51,B02,White
87,1589,1595,-6,A10,White
79,1599,1599,0,D02,White
44,1594,1589,5,C00,Black
70,1691,1589,102,C02,Black
15,1589,1691,-102,C65,White
46,1500,1589,-89,B40,Black
37,1579,1577,2,C00,White
105,1568,1569,-1,C41,White
32,1565,1568,-3,B12,White
50,1585,1557,28,A45,Black
25,1513,1569,-56,C20,White
28,1581,1514,67,B33,Black
66,1581,1597,-16,D06,Black
37,1598,1592,6,C00,White
138,1500,1592,-92,B07,Black
67,1190,936,254,C25,White
121,1597,1192,405,C57,White
57,1524,1176,348,C46,White
89,2109,2270,-161,A46,White
67,2270,1890,380,C41,White
40,2154,2270,-116,B13,Black
70,2115,2276,-161,A46,Draw
55,2191,2294,-103,B15,White
93,2294,2280,14,C40,White
39,1877,1080,797,C20,White
118,1097,1305,-208,D00,Black
66,1112,1368,-256,C00,Black
47,1374,1129,245,A40,White
81,1604,1135,469,B01,White
75,1364,1156,208,A40,White
80,1954,2158,-204,B40,Black
37,2151,1696,455,B33,White
85,1853,2229,-376,D00,White
35,2224,1695,529,B29,White
38,1859,2212,-353,B07,Black
42,1920,2194,-274,C42,Black
72,2092,2147,-55,A08,Black
55,2094,2024,70,B40,White
52,1543,2087,-544,A00,Black
54,1952,2021,-69,D04,Black
78,1496,1525,-29,A00,Black
47,1500,1503,-3,B21,White
85,1515,1514,1,D00,White
62,1524,1515,9,A10,Black
49,1512,1576,-64,A01,White
108,1590,1499,91,D01,Black
116,1532,1488,44,B23,Black
38,1497,1535,-38,A01,Black
79,1525,1507,18,B01,White
41,1495,1536,-41,A04,White
62,1503,1587,-84,A04,Black
50,1530,1492,38,B50,Black
116,1501,1541,-40,A00,Black
60,1512,1488,24,A43,Black
140,1501,1501,0,B90,Black
60,1510,1564,-54,A04,Black
74,1520,1549,-29,A04,Black
43,1566,1529,37,A20,White
82,1539,1555,-16,A85,Black
119,1544,1549,-5,A15,White
45,1596,1558,38,C55,White
66,1532,1548,-16,A40,Black
138,1559,1564,-5,A43,Black
115,1546,1610,-64,A04,White
40,1566,1535,31,D00,Black
51,1523,1545,-22,B20,White
50,1557,1526,31,D02,Black
75,1590,1556,34,B94,Draw
65,1522,1567,-45,B20,White
66,1577,1596,-19,D41,Black
135,1579,1525,54,A01,Draw
111,1632,1588,44,D15,White
48,1627,1576,51,A40,Black
96,1585,1616,-31,A06,Black
144,1519,1577,-58,B11,Black
73,2032,1719,313,D45,White
44,1118,1482,-364,C00,Black
62,1120,1775,-655,C68,Black
84,1143,1128,15,B29,Black
63,1051,1363,-312,C48,White
107,1684,1053,631,C77,White
59,1012,1222,-210,C41,White
83,1500,1012,488,C44,White
40,1028,1097,-69,C40,Black
77,1442,1034,408,C24,White
84,1347,1034,313,C44,Black
41,1500,1034,466,B00,White
44,1034,1500,-466,B00,Black
54,1405,1041,364,C65,White
55,1054,1303,-249,B00,Black
71,1580,1058,522,C20,White
17,1467,1372,95,C64,White
64,1381,1401,-20,C57,Black
90,1042,1381,-339,A20,Black
25,1500,1381,119,C53,White
139,1510,1381,129,C20,White
127,1381,1372,9,B06,White
72,1381,1510,-129,C41,Black
9,1288,1381,-93,D01,White
44,1381,1722,-341,B40,Black
52,1392,1437,-45,B00,Black
121,1635,1397,238,C50,White
130,1405,1548,-143,C50,Black
30,1406,1405,1,C45,White
76,1405,1785,-380,C00,Black
46,1728,1405,323,C44,Black
99,1505,1405,100,C42,White
18,1405,1550,-145,C00,Black
76,1500,1405,95,C22,Black
