rated,turns,time_increment,white_rating,black_rating,rank_diff,opening_code,opening_moves,victory_status,winner
TRUE,111,9+8,1770,1880,-110,D30,6,Resign,White
TRUE,82,9+8,1891,1910,-19,C54,13,Mate,Black
TRUE,63,9+8,1882,1775,107,B44,9,Mate,White
TRUE,58,9+8,1729,1874,-145,D05,6,Resign,Black
TRUE,61,10+2,1863,1818,45,B29,5,Resign,White
TRUE,92,9+8,1876,1869,7,C53,7,Resign,Black
TRUE,34,9+8,1865,1804,61,B02,4,Resign,White
TRUE,70,15+8,1754,1856,-102,B20,3,Resign,Black
TRUE,70,15+10,1842,1858,-16,C58,11,Resign,White
TRUE,50,15+8,1603,1836,-233,C11,7,Resign,Black
TRUE,19,15+8,1830,1609,221,B07,4,Mate,White
TRUE,65,7+9,1273,1477,-204,A00,1,Resign,White
TRUE,196,7+9,1285,1271,14,A00,1,Mate,Black
TRUE,138,7+9,1295,1361,-66,A00,1,Mate,Black
TRUE,114,7+9,1299,1580,-281,A00,1,Resign,Black
TRUE,111,7+9,1285,1336,-51,A00,1,Resign,White
TRUE,135,7+9,1283,1351,-68,A00,1,Draw,Draw
TRUE,45,7+9,1264,1520,-256,A00,1,Resign,White
TRUE,35,7+9,1251,1302,-51,A00,1,Resign,White
TRUE,54,7+9,1262,1289,-27,A00,1,Resign,Black
TRUE,104,7+9,1276,1201,75,A00,1,Mate,Black
TRUE,70,7+9,1285,1362,-77,A00,1,Mate,Black
TRUE,84,7+9,1287,1702,-415,A00,1,Mate,Black
TRUE,86,7+9,1289,1701,-412,A00,1,Resign,Black
TRUE,209,7+9,1272,1469,-197,A00,1,Out of Time,White
TRUE,118,7+9,1276,1512,-236,A00,1,Mate,Black
TRUE,94,7+9,1285,1371,-86,A00,1,Mate,Black
TRUE,89,7+9,1267,1484,-217,A00,1,Resign,White
TRUE,165,7+9,1264,1368,-104,A00,1,Draw,Draw
TRUE,48,7+9,1272,1378,-106,C20,3,Mate,Black
TRUE,102,7+9,1265,1503,-238,B01,4,Draw,Draw
TRUE,142,7+9,1256,1785,-529,A00,1,Mate,Black
TRUE,80,7+9,1267,1270,-3,A00,1,Resign,Black
TRUE,46,7+9,1271,1433,-162,A00,1,Out of Time,Black
TRUE,38,7+9,1282,1261,21,A00,1,Resign,Black
TRUE,58,7+9,1289,1415,-126,A00,1,Mate,Black
TRUE,68,7+9,1301,1291,10,A00,1,Mate,Black
TRUE,120,7+9,1307,1524,-217,A00,1,Mate,Black
TRUE,94,7+9,1295,1328,-33,A00,1,Resign,White
TRUE,130,7+9,1297,1655,-358,A00,1,Mate,Black
TRUE,167,7+9,1296,1341,-45,A00,1,Draw,Draw
TRUE,76,7+9,1297,1830,-533,A00,1,Mate,Black
TRUE,72,7+9,1303,1480,-177,A00,1,Resign,Black
TRUE,80,7+9,1290,1337,-47,A00,1,Resign,White
TRUE,104,7+9,1297,1464,-167,A00,1,Resign,Black
TRUE,48,7+9,1298,1801,-503,C00,3,Resign,Black
TRUE,36,7+9,1307,1389,-82,C20,3,Resign,Black
TRUE,144,7+9,1309,1737,-428,A00,1,Mate,Black
TRUE,110,7+9,1320,1309,11,A00,1,Mate,Black
TRUE,44,7+9,1330,1385,-55,A00,1,Mate,Black
TRUE,132,7+9,1343,1284,59,A00,1,Mate,Black
TRUE,53,7+9,1329,1427,-98,A00,1,Mate,White
TRUE,100,7+9,1341,1323,18,C20,3,Resign,Black
TRUE,85,7+9,1332,1252,80,A00,1,Resign,White
TRUE,80,7+9,1338,1527,-189,A00,1,Mate,Black
TRUE,36,7+9,1346,1456,-110,A00,1,Resign,Black
TRUE,25,7+9,1333,1376,-43,A00,1,Resign,White
TRUE,156,7+9,1345,1347,-2,A00,1,Mate,Black
TRUE,72,7+9,1341,1053,288,A00,1,Resign,White
FALSE,58,10+5,1484,1711,-227,A00,1,Mate,Black
TRUE,65,10+0,1617,1563,54,B09,11,Resign,White
TRUE,88,10+0,1574,1607,-33,B20,3,Mate,Black
TRUE,45,2+10,1612,1618,-6,B20,3,Resign,White
TRUE,107,7+2,1657,1636,21,A21,4,Resign,Black
TRUE,63,10+3,1657,1640,17,A10,2,Draw,Draw
TRUE,34,10+0,1991,1984,7,C10,5,Resign,Black
FALSE,110,7+2,1991,2073,-82,B01,4,Draw,Draw
TRUE,113,10+0,2100,2212,-112,B94,11,Resign,White
FALSE,29,20+60,2260,2212,48,B78,20,Out of Time,White
TRUE,65,10+0,2200,2188,12,B19,15,Resign,White
TRUE,45,10+0,2182,2201,-19,D78,12,Draw,Draw
TRUE,28,10+0,2213,2224,-11,B34,9,Resign,Black
TRUE,30,10+0,2089,2218,-129,B78,20,Draw,Draw
TRUE,73,10+0,2223,2084,139,D11,7,Draw,Draw
TRUE,23,10+0,2213,2105,108,D13,8,Out of Time,White
TRUE,45,10+0,2205,2072,133,B48,11,Resign,White
TRUE,59,10+0,2201,1835,366,B94,11,Mate,White
TRUE,73,10+0,2197,1875,322,A45,2,Mate,White
TRUE,58,10+0,2148,2185,-37,A03,2,Resign,Black
TRUE,57,10+0,2200,2183,17,C14,13,Resign,White
FALSE,43,15+5,2334,1346,988,B00,3,Mate,White
TRUE,29,2+10,1368,1239,129,A00,1,Resign,White
TRUE,9,8+0,1446,1247,199,B20,3,Resign,White
TRUE,86,8+7,1260,1326,-66,A28,7,Resign,Black
TRUE,52,15+3,1233,1500,-267,A21,4,Resign,White
TRUE,75,15+3,1491,1240,251,C02,5,Resign,White
FALSE,91,15+5,1240,1312,-72,C20,3,Resign,White
TRUE,75,10+0,1548,1245,303,C02,5,Resign,White
TRUE,27,10+0,1232,1547,-315,D10,4,Draw,Draw
TRUE,77,10+0,1188,1245,-57,C20,3,Mate,White
TRUE,16,10+0,1517,1193,324,B07,4,Resign,White
FALSE,8,5+10,1193,1430,-237,B01,2,Out of Time,White
TRUE,77,20+5,1351,1204,147,C00,3,Resign,White
TRUE,22,20+0,1209,1581,-372,B28,5,Resign,Black
TRUE,53,15+10,1369,1221,148,A40,2,Mate,White
TRUE,22,45+0,1227,1524,-297,B06,2,Resign,Black
TRUE,42,2+20,1634,1231,403,C02,5,Resign,White
TRUE,66,6+30,1236,1618,-382,B10,3,Resign,Black
TRUE,105,20+0,1353,1251,102,C00,2,Mate,White
TRUE,157,20+0,1220,1368,-148,C20,3,Mate,White
TRUE,17,20+0,1361,1235,126,C00,2,Mate,White
TRUE,47,45+0,1456,1246,210,C02,5,Mate,White
TRUE,6,4+6,1254,1543,-289,B10,3,Resign,Black
TRUE,16,4+6,1265,1501,-236,C44,5,Resign,Black
TRUE,47,4+6,1829,1267,562,C01,5,Resign,White
TRUE,24,4+6,1269,1828,-559,B10,2,Resign,Black
TRUE,49,15+0,1596,1277,319,E00,4,Mate,White
FALSE,12,30+30,1427,1236,191,C20,4,Resign,White
TRUE,13,20+0,1291,1368,-77,C20,4,Resign,White
TRUE,68,35+35,1450,1637,-187,C15,6,Mate,Black
TRUE,16,10+0,2081,2095,-14,B21,3,Resign,Black
TRUE,14,10+0,1653,2079,-426,C42,5,Mate,Black
TRUE,85,10+0,2076,2123,-47,B08,8,Draw,Draw
TRUE,60,10+0,1917,2069,-152,D30,7,Resign,Black
TRUE,94,10+0,1986,2059,-73,B21,3,Resign,Black
TRUE,31,10+0,2051,1941,110,C10,6,Mate,White
TRUE,95,10+0,2041,1987,54,C62,6,Resign,White
TRUE,24,10+0,1900,2034,-134,E20,6,Mate,Black
TRUE,52,10+0,2007,2023,-16,B20,3,Resign,Black
TRUE,33,10+0,2015,1876,139,A10,1,Resign,White
TRUE,95,10+0,2184,1998,186,D36,11,Resign,Black
TRUE,21,10+0,1992,1765,227,A30,2,Resign,White
TRUE,84,10+0,2083,1977,106,B62,13,Resign,Black
TRUE,23,10+0,1970,1823,147,A04,2,Resign,White
TRUE,24,10+0,1746,1989,-243,B56,10,Resign,White
TRUE,59,10+0,1975,2034,-59,D76,14,Resign,White
TRUE,89,10+0,1988,1987,1,B50,4,Resign,White
TRUE,24,10+0,1905,1977,-72,B56,10,Resign,Black
TRUE,75,10+0,1974,1636,338,B10,2,Mate,White
TRUE,37,10+0,1973,1399,574,B01,8,Resign,White
TRUE,48,10+0,1613,1970,-357,D00,2,Mate,Black
TRUE,49,10+0,1963,1837,126,C40,6,Resign,White
TRUE,76,10+0,1612,1960,-348,A00,1,Mate,Black
TRUE,41,10+0,1955,1696,259,D25,7,Resign,White
TRUE,49,10+0,1943,1983,-40,A46,4,Mate,White
TRUE,85,10+0,1933,1881,52,A04,2,Mate,White
TRUE,171,10+0,1894,1946,-52,D15,8,Out of Time,White
TRUE,72,10+0,2121,1929,192,B21,3,Resign,Black
TRUE,91,10+0,1916,1943,-27,C45,7,Resign,White
TRUE,40,10+0,1550,1913,-363,B02,4,Resign,Black
TRUE,32,10+0,1963,1924,39,B02,4,Resign,White
TRUE,45,10+0,1907,2051,-144,D08,7,Mate,White
TRUE,119,10+0,1961,1905,56,D00,3,Draw,Draw
TRUE,57,10+0,1899,1702,197,A08,4,Resign,White
TRUE,66,10+0,1902,1886,16,B02,5,Mate,Black
TRUE,65,10+0,1881,1671,210,B01,6,Mate,White
TRUE,49,10+0,1875,1680,195,B00,2,Mate,White
TRUE,74,10+0,1871,1500,371,A04,2,Resign,White
TRUE,124,10+0,2106,1852,254,E34,8,Mate,Black
TRUE,125,10+0,1844,2110,-266,A57,6,Draw,Draw
TRUE,111,10+4,1500,1262,238,D06,4,Mate,White
TRUE,60,15+0,1780,1846,-66,C00,3,Resign,Black
TRUE,65,15+0,1750,1863,-113,A00,1,Resign,White
TRUE,70,15+0,1628,1857,-229,B20,3,Mate,Black
TRUE,151,15+0,1841,1929,-88,B40,4,Mate,White
TRUE,120,15+0,1624,1835,-211,B80,10,Out of Time,Black
TRUE,82,15+0,1301,1123,178,A00,1,Mate,Black
TRUE,33,15+0,1395,1309,86,B00,4,Mate,White
TRUE,39,10+5,1300,1321,-21,A40,2,Mate,White
TRUE,91,10+4,1328,1429,-101,A00,1,Resign,Black
TRUE,79,10+1,1415,1337,78,C00,2,Out of Time,White
TRUE,51,15+0,1502,1343,159,C00,4,Mate,White
TRUE,96,30+10,1320,1333,-13,C00,3,Resign,Black
TRUE,39,30+10,1345,1308,37,A00,1,Resign,Black
TRUE,53,20+0,1339,1177,162,A00,1,Mate,White
TRUE,86,8+5,1349,1368,-19,A00,1,Resign,Black
TRUE,34,8+5,1380,1337,43,C00,3,Resign,Black
TRUE,46,30+10,1173,1331,-158,C01,4,Resign,Black
TRUE,17,10+6,1327,1211,116,A00,1,Resign,White
TRUE,69,10+0,1313,1339,-26,B00,5,Mate,White
TRUE,38,10+2,1351,1298,53,A00,1,Mate,Black
TRUE,48,10+0,1292,1342,-50,C48,8,Resign,Black
TRUE,87,8+10,1480,1349,131,C60,6,Resign,White
TRUE,56,8+10,1357,1472,-115,A00,1,Resign,Black
TRUE,52,60+0,1295,1347,-52,A00,1,Mate,Black
TRUE,61,10+2,1570,1352,218,C00,3,Draw,Draw
TRUE,36,10+2,1357,1565,-208,A00,1,Mate,Black
TRUE,59,10+10,1427,1343,84,C00,3,Resign,Black
TRUE,85,10+0,1486,1350,136,A00,1,Mate,White
TRUE,33,15+0,1325,1362,-37,A40,2,Mate,White
TRUE,67,15+5,1627,1366,261,C00,3,Resign,White
TRUE,16,8+0,1421,1354,67,C00,3,Resign,Black
TRUE,66,10+10,1277,1345,-68,C00,3,Resign,Black
TRUE,45,15+1,1377,1355,22,C01,4,Mate,White
TRUE,38,5+5,1365,1388,-23,A00,1,Mate,Black
TRUE,54,8+0,1459,1351,108,A00,1,Mate,Black
TRUE,47,30+0,1340,1341,-1,D00,3,Mate,White
TRUE,88,8+8,1353,1288,65,D00,4,Resign,Black
TRUE,25,9+0,1317,1343,-26,A10,2,Resign,Black
TRUE,115,6+5,1418,1343,75,C00,2,Out of Time,White
TRUE,50,15+0,1354,1360,-6,D00,4,Mate,Black
TRUE,53,15+5,1373,1357,16,B01,4,Resign,White
TRUE,102,10+8,1363,1238,125,D00,5,Resign,Black
TRUE,52,20+0,1254,1354,-100,B02,3,Resign,Black
TRUE,55,3+20,1179,1371,-192,A00,1,Mate,White
TRUE,46,5+10,1381,1359,22,A04,2,Out of Time,Black
TRUE,56,7+3,1374,1272,102,D00,3,Mate,Black
TRUE,109,8+0,1639,1656,-17,B40,4,Out of Time,White
TRUE,35,15+0,1641,1490,151,A00,1,Mate,White
TRUE,63,15+0,1636,1260,376,A00,1,Mate,White
TRUE,20,20+0,1625,1378,247,A00,1,Resign,White
TRUE,59,5+5,1845,1638,207,B00,3,Mate,White
TRUE,64,5+5,1654,1839,-185,D45,9,Mate,Black
TRUE,70,5+5,1696,1563,133,A00,1,Mate,Black
TRUE,130,10+0,1661,1664,-3,A45,2,Mate,Black
TRUE,78,10+0,1630,1642,-12,A49,4,Mate,Black
TRUE,76,10+0,1284,1639,-355,B08,8,Mate,Black
TRUE,36,10+0,1636,1260,376,B23,3,Resign,White
TRUE,37,10+0,1629,1450,179,C40,3,Resign,White
TRUE,31,10+0,1615,1673,-58,C34,6,Mate,White
TRUE,117,10+0,1666,1626,40,B07,2,Mate,White
TRUE,60,15+10,864,1651,-787,C42,6,Resign,White
TRUE,29,15+10,1650,864,786,B13,7,Resign,White
TRUE,51,20+0,1305,1671,-366,B21,3,Resign,White
TRUE,39,20+0,1669,1308,361,C55,6,Mate,White
TRUE,89,10+0,1591,1671,-80,B07,2,Draw,Draw
TRUE,85,15+15,1632,1684,-52,B07,2,Resign,White
TRUE,61,15+15,1777,1693,84,B08,12,Mate,White
TRUE,126,15+15,1523,1687,-164,B07,4,Resign,Black
TRUE,15,15+15,1680,1530,150,C60,7,Mate,White
TRUE,55,15+15,1632,1693,-61,A48,5,Resign,White
TRUE,113,15+15,1711,1693,18,B08,9,Draw,Draw
TRUE,56,15+15,1708,1615,93,B21,5,Mate,Black
TRUE,30,15+15,1999,1712,287,B08,8,Resign,White
TRUE,85,15+15,1636,1727,-91,E87,13,Resign,White
TRUE,125,15+15,1743,1622,121,C02,9,Resign,Black
TRUE,48,15+15,1614,1735,-121,A45,2,Resign,Black
TRUE,65,10+0,1561,1299,262,A41,2,Mate,White
TRUE,62,10+0,1301,1687,-386,D00,2,Resign,Black
TRUE,96,10+0,1630,1305,325,C00,4,Resign,White
TRUE,36,10+0,1320,1223,97,A00,1,Mate,Black
TRUE,62,10+0,1327,1506,-179,A40,2,Out of Time,Black
TRUE,75,10+0,1517,1333,184,C44,5,Resign,White
TRUE,160,10+0,1336,1705,-369,A00,2,Mate,Black
TRUE,48,10+0,1345,1448,-103,D00,2,Resign,Black
TRUE,86,10+0,1465,1287,178,C20,3,Resign,Black
TRUE,71,10+0,1559,1292,267,C00,4,Resign,White
TRUE,57,10+0,1404,1300,104,C00,4,Mate,White
TRUE,58,10+0,1304,1646,-342,A00,1,Resign,Black
TRUE,126,10+0,1307,1631,-324,A43,2,Mate,Black
TRUE,98,10+0,1306,1325,-19,A00,1,Draw,Draw
TRUE,155,10+0,1471,1314,157,C41,6,Mate,White
TRUE,48,10+0,1266,1302,-36,A00,1,Resign,Black
TRUE,31,10+0,1291,1246,45,D00,3,Resign,White
TRUE,20,10+0,1307,1212,95,A00,2,Resign,Black
TRUE,20,10+0,1297,1308,-11,C20,3,Draw,Draw
TRUE,118,10+0,1319,1368,-49,D00,4,Mate,Black
TRUE,70,10+0,1639,1296,343,A50,3,Resign,Black
TRUE,32,10+0,1286,1730,-444,D00,2,Mate,Black
TRUE,47,10+0,1715,1289,426,B07,2,Resign,White
TRUE,103,10+0,1264,1792,-528,A00,1,Mate,White
TRUE,111,10+0,1239,1211,28,A40,2,Resign,White
TRUE,57,10+0,1455,1245,210,C00,2,Mate,White
TRUE,86,10+0,1261,1639,-378,A00,1,Resign,Black
TRUE,83,10+0,1238,1665,-427,C42,4,Out of Time,White
TRUE,25,10+0,1425,1220,205,C40,3,Resign,Black
TRUE,114,10+0,1224,1506,-282,A45,2,Resign,Black
TRUE,123,10+0,1205,1421,-216,A00,2,Out of Time,White
TRUE,65,10+0,1605,1207,398,A40,2,Mate,White
TRUE,69,10+0,1943,1207,736,C00,3,Mate,White
TRUE,74,10+0,1210,1604,-394,A00,1,Mate,Black
TRUE,51,10+0,1682,1211,471,A41,2,Mate,White
TRUE,102,10+0,1212,1946,-734,A00,2,Resign,Black
TRUE,25,10+0,1397,1218,179,C20,3,Mate,White
TRUE,43,10+0,1609,1203,406,C40,3,Mate,White
TRUE,124,10+0,1204,1170,34,D00,2,Draw,Draw
TRUE,123,10+0,1306,1212,94,A01,1,Out of Time,White
TRUE,16,10+0,1558,1882,-324,C42,9,Resign,Black
TRUE,45,10+0,1859,1895,-36,C42,9,Resign,White
TRUE,69,20+5,1951,1893,58,C42,15,Resign,White
TRUE,41,10+0,1887,1699,188,A08,4,Out of Time,White
FALSE,37,5+5,2209,1887,322,C42,9,Resign,White
TRUE,55,10+0,1725,1905,-180,C42,5,Resign,White
FALSE,71,5+8,1500,1451,49,A00,1,Mate,White
TRUE,136,10+0,1401,1618,-217,A00,1,Out of Time,Black
TRUE,74,10+0,1632,1533,99,C46,5,Resign,Black
TRUE,45,10+0,1530,1635,-105,B13,5,Draw,Draw
TRUE,50,10+0,1654,1368,286,C44,5,Resign,Black
TRUE,95,10+0,1647,1531,116,C46,5,Resign,White
TRUE,154,10+0,1494,1640,-146,A07,3,Resign,Black
TRUE,108,10+0,1539,1632,-93,C41,4,Resign,Black
TRUE,118,10+0,1820,1616,204,D15,7,Out of Time,Draw
TRUE,109,10+0,1606,1594,12,C46,6,Mate,White
TRUE,55,10+0,1594,1608,-14,D30,4,Resign,White
TRUE,115,10+0,1621,1605,16,D00,3,Mate,White
FALSE,43,30+4,1605,1593,12,C50,7,Resign,Black
TRUE,100,10+0,1589,1928,-339,B50,4,Mate,Black
TRUE,39,10+0,1581,1493,88,B02,3,Resign,White
TRUE,36,10+0,1523,1571,-48,B10,3,Resign,Black
TRUE,10,10+0,1248,1568,-320,D01,4,Resign,Black
TRUE,59,10+0,1564,1318,246,B01,4,Mate,White
TRUE,92,10+0,1582,1590,-8,C41,4,Resign,Black
TRUE,210,10+0,1600,1571,29,C41,4,Mate,Black
TRUE,83,10+0,1555,1711,-156,B25,4,Mate,White
FALSE,29,10+25,2621,1555,1066,B15,10,Out of Time,White
TRUE,120,10+0,1584,1543,41,C41,4,Mate,Black
TRUE,147,10+0,1536,1500,36,B00,5,Mate,White
TRUE,45,30+0,1594,1545,49,B17,8,Mate,White
TRUE,63,20+0,1546,1522,24,C41,4,Draw,Draw
TRUE,71,10+0,1575,1566,9,B50,4,Resign,White
TRUE,116,20+0,1562,1554,8,C41,4,Mate,Black
TRUE,40,20+0,1567,1520,47,D35,6,Resign,Black
FALSE,73,15+0,1500,1567,-67,D31,5,Out of Time,White
TRUE,107,10+0,1566,1585,-19,C46,6,Draw,Draw
FALSE,2,30+20,2430,1566,864,B10,2,Resign,White
TRUE,72,10+0,1538,1556,-18,A00,1,Mate,Black
TRUE,183,10+4,1714,1705,9,D02,4,Mate,White
TRUE,88,10+0,1587,1557,30,C55,6,Resign,Black
TRUE,14,10+0,1653,1566,87,A01,5,Resign,White
TRUE,52,10+0,1546,1579,-33,D00,8,Resign,White
TRUE,74,10+0,1596,1441,155,C41,4,Resign,Black
TRUE,25,10+0,1582,1634,-52,C41,4,Resign,White
TRUE,59,10+0,1586,1863,-277,C41,4,Resign,Black
TRUE,45,10+0,1717,1595,122,C66,8,Mate,White
TRUE,39,10+0,2029,1597,432,C44,6,Mate,White
TRUE,43,10+0,1686,1606,80,C55,6,Resign,White
TRUE,169,10+0,1604,1681,-77,C48,8,Draw,Draw
TRUE,56,10+0,1615,1623,-8,C34,6,Resign,White
TRUE,154,10+0,1628,1856,-228,C41,4,Mate,Black
FALSE,42,10+0,1319,2296,-977,C20,3,Mate,Black
FALSE,35,10+0,2296,1319,977,C23,3,Mate,White
FALSE,44,10+0,1319,2296,-977,C20,3,Mate,Black
FALSE,41,10+0,2296,1319,977,C60,5,Mate,White
TRUE,57,10+0,2294,1742,552,B27,6,Resign,White
FALSE,48,10+0,1319,2294,-975,D00,3,Mate,Black
FALSE,39,10+0,2294,1319,975,C60,5,Mate,White
FALSE,32,10+0,1319,2294,-975,A45,2,Mate,Black
FALSE,19,10+0,2294,1319,975,C45,7,Mate,White
FALSE,35,10+0,2294,1319,975,C40,4,Mate,White
FALSE,32,10+0,1319,2294,-975,D02,4,Mate,Black
FALSE,9,10+0,2294,1319,975,C42,6,Mate,White
FALSE,185,30+5,1363,1095,268,C46,7,Resign,White
FALSE,76,5+8,1095,1187,-92,C42,5,Mate,Black
TRUE,8,10+10,1175,1111,64,C20,3,Resign,White
TRUE,39,14+2,1076,1440,-364,C23,3,Resign,White
TRUE,28,15+0,1221,1088,133,C44,4,Resign,White
FALSE,46,5+30,1059,1368,-309,C41,4,Mate,Black
FALSE,56,5+30,1368,1059,309,C42,6,Mate,Black
FALSE,60,10+5,1059,1500,-441,C41,4,Resign,Black
TRUE,53,10+0,1080,1080,0,C23,4,Resign,Black
TRUE,19,15+0,1793,1081,712,C00,2,Resign,White
TRUE,43,25+0,2364,1703,661,E01,7,Resign,White
TRUE,48,25+0,1704,2363,-659,C02,9,Resign,Black
TRUE,35,60+0,2008,2358,-350,C04,8,Resign,Black
TRUE,79,5+10,2010,2353,-343,C04,8,Resign,Black
TRUE,80,8+0,1982,2348,-366,D00,4,Resign,Black
TRUE,73,8+0,2344,1984,360,D30,4,Resign,White
TRUE,70,8+0,1987,2339,-352,D00,7,Resign,Black
TRUE,90,5+8,1837,2337,-500,C01,5,Resign,Black
FALSE,52,20+15,1750,1438,312,B21,5,Mate,Black
FALSE,12,20+10,2199,1837,362,D02,4,Draw,Draw
TRUE,123,20+0,1976,1925,51,B00,2,Resign,White
TRUE,59,20+0,1687,2043,-356,A01,2,Resign,White
TRUE,98,25+8,1557,1823,-266,C24,4,Draw,Draw
TRUE,33,10+0,1831,1572,259,B01,5,Draw,Draw
FALSE,141,10+0,1767,1831,-64,A53,4,Mate,White
FALSE,62,4+9,1351,1831,-480,A45,2,Resign,Black
TRUE,32,10+5,1162,1830,-668,A40,3,Mate,Black
TRUE,187,10+0,1829,1874,-45,B01,4,Draw,Draw
TRUE,74,10+0,1772,1818,-46,C24,4,Resign,Black
TRUE,170,10+0,1827,1924,-97,B43,9,Mate,Black
TRUE,46,10+0,1805,1815,-10,C78,9,Resign,Black
TRUE,134,10+0,1818,2221,-403,C11,13,Mate,Black
TRUE,63,10+0,2162,1821,341,C53,9,Mate,White
TRUE,89,10+0,1811,1728,83,C41,8,Resign,White
TRUE,68,10+0,1531,1807,-276,C31,6,Resign,Black
TRUE,156,10+0,1847,1793,54,C31,5,Mate,Black
TRUE,26,10+0,1781,1791,-10,C41,5,Resign,White
TRUE,141,10+0,1648,1785,-137,C74,9,Out of Time,Draw
FALSE,60,60+30,2477,1785,692,C78,9,Resign,White
FALSE,41,60+30,2105,1785,320,C50,8,Resign,White
FALSE,118,60+30,1785,2105,-320,B13,5,Resign,Black
FALSE,119,90+0,2197,1785,412,C45,9,Resign,White
FALSE,106,60+30,2477,1785,692,C48,7,Resign,White
TRUE,120,5+5,1782,1874,-92,C02,11,Draw,Draw
TRUE,95,10+10,1764,1919,-155,C40,4,Mate,White
FALSE,36,15+0,2015,1764,251,C68,14,Resign,Black
TRUE,38,5+5,1858,1748,110,E76,9,Out of Time,Black
FALSE,63,20+0,1748,1841,-93,C53,9,Mate,White
TRUE,48,10+1,1090,1747,-657,C44,4,Resign,Black
FALSE,40,15+30,2443,1747,696,C78,9,Out of Time,Black
TRUE,76,10+0,1678,1737,-59,A45,3,Out of Time,Black
TRUE,103,10+0,1732,1460,272,A06,3,Mate,White
TRUE,81,10+0,1732,1752,-20,C50,6,Draw,Draw
TRUE,20,7+2,1735,2082,-347,B35,13,Resign,Black
TRUE,144,10+0,1742,1918,-176,B34,8,Mate,Black
TRUE,79,10+0,2020,1746,274,E61,6,Resign,White
TRUE,38,10+0,1878,1729,149,C78,9,Resign,Black
TRUE,51,8+0,2061,2007,54,B30,5,Mate,White
TRUE,123,8+3,1483,1500,-17,C02,5,Resign,White
TRUE,44,10+0,1539,1656,-117,C55,6,Resign,Black
TRUE,67,180+0,1301,1535,-234,B01,2,Resign,Black
TRUE,57,180+0,1530,1306,224,C41,5,Resign,White
TRUE,54,180+0,1548,1287,261,A25,4,Mate,Black
TRUE,38,180+0,1268,1566,-298,C26,5,Resign,White
TRUE,74,10+0,1576,1591,-15,C20,4,Mate,Black
TRUE,37,10+0,1572,1565,7,A20,2,Resign,Black
TRUE,62,10+0,1578,1505,73,C55,6,Resign,Black
TRUE,84,10+0,1565,1567,-2,C55,6,Mate,Black
TRUE,51,10+0,1570,1319,251,B32,8,Resign,White
TRUE,25,10+0,1925,1573,352,C55,7,Resign,White
TRUE,107,10+0,1557,1706,-149,C40,4,Resign,White
TRUE,70,10+0,1411,1549,-138,C24,4,Out of Time,Black
TRUE,137,10+0,1539,1492,47,C45,7,Resign,White
TRUE,128,10+0,1560,1185,375,B21,3,Resign,Black
TRUE,26,10+0,1144,1538,-394,C42,5,Mate,Black
TRUE,33,10+0,1931,1541,390,A80,2,Resign,White
TRUE,91,10+0,1727,1535,192,A36,5,Draw,Draw
TRUE,60,10+0,1532,1631,-99,C45,7,Draw,Draw
TRUE,66,10+0,1546,1465,81,C44,5,Resign,Black
TRUE,27,10+0,1535,1501,34,B45,9,Resign,White
TRUE,33,10+0,1769,1540,229,A00,1,Resign,White
TRUE,53,10+0,1348,1557,-209,A00,5,Mate,White
TRUE,129,10+0,1554,1651,-97,B01,6,Out of Time,Draw
FALSE,32,15+10,1554,1510,44,C45,7,Resign,Black
TRUE,52,10+0,1645,1540,105,A80,3,Mate,Black
TRUE,52,10+0,1552,1540,12,C45,7,Resign,Black
TRUE,79,10+0,1584,1562,22,C42,9,Resign,White
TRUE,79,10+0,1556,1391,165,C41,8,Mate,White
TRUE,101,10+0,1615,1565,50,C42,5,Resign,White
TRUE,33,10+0,1720,1572,148,C42,9,Resign,White
TRUE,73,10+0,1842,1577,265,C46,7,Resign,White
TRUE,89,10+0,1568,1488,80,C45,7,Resign,White
TRUE,43,10+0,1574,1758,-184,B06,2,Resign,Black
TRUE,36,10+0,1168,1572,-404,A80,3,Resign,Black
TRUE,67,10+0,1567,1317,250,C41,7,Mate,White
TRUE,74,10+0,1395,1561,-166,C26,5,Out of Time,Black
TRUE,94,10+0,1575,1474,101,C40,4,Resign,Black
TRUE,62,10+0,1554,1564,-10,C47,8,Resign,Black
TRUE,78,10+0,1581,1382,199,B01,4,Resign,Black
TRUE,93,10+0,1851,1585,266,C42,5,Resign,White
TRUE,11,10+0,1570,1724,-154,B32,7,Out of Time,White
TRUE,48,10+0,1586,1558,28,C42,4,Mate,Black
TRUE,29,10+0,1547,1517,30,B29,5,Resign,White
TRUE,74,10+0,1665,1527,138,C21,5,Resign,Black
TRUE,39,10+0,1507,1848,-341,C45,8,Resign,White
TRUE,95,10+0,1723,1512,211,C42,7,Resign,White
TRUE,34,10+0,1513,2199,-686,B33,11,Resign,Black
TRUE,32,10+0,1512,1502,10,A28,7,Mate,Black
TRUE,98,10+0,1508,1683,-175,B07,5,Resign,Black
TRUE,73,10+0,1568,1775,-207,C00,3,Resign,White
TRUE,78,15+15,1784,1852,-68,A40,1,Resign,Black
TRUE,52,10+0,1797,1740,57,B18,8,Resign,Black
TRUE,15,10+0,1793,1523,270,E61,6,Resign,White
TRUE,37,10+0,1895,1801,94,C07,6,Resign,White
TRUE,55,15+15,1859,1810,49,D30,4,Mate,White
