rated,turns,time_increment,white_rating,black_rating,opening_code,opening_moves,victory_status,winner
TRUE,26,25+5,1660,1622,A07,3,Resign,Black
TRUE,53,25+5,1682,1670,B21,3,Resign,White
FALSE,114,10+3,1548,1670,D06,4,Mate,Black
FALSE,77,10+3,1670,1548,A06,2,Mate,White
FALSE,57,15+3,1651,1670,A00,1,Resign,White
FALSE,93,25+6,1651,1670,B20,3,Mate,White
FALSE,65,25+4,1670,1659,C41,7,Resign,White
TRUE,99,10+0,2095,1679,B77,16,Mate,White
TRUE,69,10+0,1872,1685,C50,6,Resign,White
TRUE,34,10+0,1421,1680,C20,3,Mate,Black
TRUE,37,10+0,1670,1625,C28,5,Resign,White
TRUE,72,10+0,1686,1676,B00,2,Resign,Black
TRUE,61,10+0,1804,1698,A25,4,Resign,White
TRUE,87,10+0,1691,1567,C25,5,Resign,White
TRUE,49,10+0,1679,1690,B52,6,Mate,White
TRUE,11,10+0,1666,1702,C28,5,Resign,White
TRUE,66,10+0,1691,1643,C00,3,Mate,Black
TRUE,27,10+0,1933,1696,C37,11,Mate,White
TRUE,25,10+0,1675,2055,B40,5,Resign,White
TRUE,102,10+0,1716,1661,C21,5,Mate,Black
TRUE,60,10+0,1568,1653,D00,2,Mate,Black
TRUE,45,10+0,1648,1630,B30,5,Resign,White
TRUE,99,10+0,1647,1664,C31,6,Resign,White
TRUE,41,10+0,1664,1632,C00,3,Mate,White
TRUE,55,10+0,1661,1322,C27,3,Mate,White
TRUE,51,10+0,1765,1669,D15,7,Resign,White
TRUE,72,10+0,1672,2052,B30,5,Mate,Black
TRUE,97,10+0,1785,1680,C50,6,Out of Time,White
TRUE,48,10+0,1873,1913,C40,4,Resign,Black
TRUE,61,10+0,1871,1456,A42,7,Mate,White
TRUE,13,10+0,1871,1098,C55,7,Resign,White
TRUE,80,10+0,1836,1884,C71,8,Resign,White
TRUE,101,10+0,1822,1886,D02,4,Out of Time,White
TRUE,68,10+0,1901,1806,C44,6,Resign,Black
TRUE,87,10+0,1893,1768,C00,3,Resign,White
TRUE,104,10+0,1738,1886,A30,2,Mate,Black
TRUE,81,10+0,1872,1940,B00,6,Resign,White
TRUE,21,10+0,1862,1809,C44,5,Resign,White
TRUE,65,10+0,1753,1871,C50,5,Resign,White
TRUE,46,10+0,1826,1860,C30,3,Resign,Black
TRUE,80,10+0,1882,1504,C44,5,Resign,Black
TRUE,96,10+0,1729,1874,C45,13,Mate,Black
TRUE,118,10+0,1232,1874,C45,8,Mate,Black
TRUE,74,8+0,2016,1889,C70,8,Resign,White
FALSE,76,10+40,2235,2447,A50,4,Resign,Black
TRUE,56,10+0,1282,1472,D10,5,Out of Time,Black
TRUE,82,15+0,1330,1464,B25,4,Resign,Black
TRUE,38,25+0,1461,1559,C41,5,Resign,Black
TRUE,55,15+5,1440,1777,C50,8,Resign,White
TRUE,58,9+8,1558,1423,B20,3,Resign,Black
TRUE,73,15+0,1391,1437,C22,6,Resign,White
TRUE,36,15+3,1403,1451,A40,2,Resign,White
TRUE,90,8+6,1631,1432,C02,11,Out of Time,Black
TRUE,86,14+1,1153,1428,C00,3,Resign,Black
TRUE,49,14+1,1423,1158,B01,4,Resign,White
TRUE,64,10+10,1262,1416,C00,3,Mate,Black
TRUE,29,10+0,1352,1431,A00,1,Resign,White
TRUE,64,5+7,1433,1869,B00,2,Resign,Black
TRUE,62,10+8,1458,1044,C42,4,Resign,Black
TRUE,59,6+10,1581,1466,C02,7,Mate,White
TRUE,41,5+8,1461,1246,C45,7,Mate,White
TRUE,45,5+10,1454,1289,B33,8,Resign,White
TRUE,29,5+8,1339,1470,C02,7,Resign,White
TRUE,99,6+3,1451,1865,C41,5,Resign,White
TRUE,47,5+8,1844,1453,B32,8,Resign,White
TRUE,86,12+0,1450,1136,B00,2,Resign,White
FALSE,54,5+5,1500,1500,A00,1,Mate,Black
FALSE,22,10+0,1463,1500,B00,2,Resign,Black
FALSE,107,20+10,2500,2205,B40,4,Resign,White
TRUE,23,10+0,2131,1869,D06,4,Resign,White
TRUE,58,10+0,1852,1805,C00,4,Resign,White
TRUE,64,10+0,1873,1858,B70,10,Mate,Black
TRUE,71,10+0,1865,1623,B13,7,Out of Time,White
TRUE,128,10+0,1732,1850,C68,7,Resign,Black
TRUE,72,10+0,1864,2011,C45,8,Mate,Black
TRUE,76,10+0,2040,1827,C54,17,Mate,Black
TRUE,79,10+0,1800,1508,C44,5,Mate,White
TRUE,19,10+0,1918,1820,A28,7,Resign,White
TRUE,35,10+0,1842,1915,B13,7,Resign,Black
TRUE,47,10+0,1502,1834,C50,6,Resign,Black
TRUE,99,10+0,1810,1728,C41,7,Mate,White
TRUE,58,10+0,1789,1776,C50,8,Resign,Black
TRUE,95,10+0,1723,1708,B00,2,Out of Time,White
TRUE,41,10+0,1662,1808,C44,8,Mate,White
TRUE,44,10+0,1801,1697,C77,9,Resign,White
TRUE,50,10+0,1750,1761,C40,4,Mate,Black
TRUE,47,10+0,1678,1717,C01,5,Mate,White
TRUE,99,10+0,1596,1643,C44,6,Resign,White
FALSE,79,8+0,2613,1904,D53,8,Resign,White
TRUE,75,10+0,1893,1897,A42,8,Resign,White
TRUE,57,10+0,2003,1901,C07,7,Resign,White
TRUE,101,10+0,1815,1904,C01,5,Draw,Draw
TRUE,226,10+0,1817,1907,C00,3,Draw,Draw
TRUE,105,10+0,1899,1776,E61,4,Resign,White
TRUE,78,10+0,1610,1895,A40,2,Mate,Black
TRUE,129,10+0,1888,1736,E61,6,Resign,White
TRUE,59,10+0,2224,1802,B22,3,Mate,White
TRUE,70,10+0,1783,2222,B21,3,Resign,Black
TRUE,93,10+0,2217,1970,B00,3,Resign,White
TRUE,74,10+0,1873,2214,B22,3,Resign,Black
TRUE,62,10+0,2211,1878,C41,6,Resign,White
TRUE,28,10+0,1935,2206,B57,8,Mate,Black
TRUE,57,10+0,2200,2029,B22,6,Resign,White
TRUE,27,10+0,2199,1622,C55,6,Resign,White
TRUE,64,10+0,1971,2194,B21,3,Resign,Black
TRUE,138,10+0,2274,2191,B20,3,Draw,Draw
TRUE,90,10+0,1801,2189,B21,3,Mate,Black
TRUE,37,10+0,2188,1536,C00,4,Mate,White
TRUE,106,15+5,2196,2314,C40,9,Resign,Black
TRUE,114,15+5,2346,2179,B71,12,Resign,Black
TRUE,29,15+5,2170,2112,B22,3,Resign,White
TRUE,47,15+5,2161,2084,C55,9,Mate,White
TRUE,53,30+0,2154,2010,B22,3,Resign,White
TRUE,57,30+0,2140,2218,E54,12,Resign,White
TRUE,48,15+0,2043,2132,A45,2,Resign,Black
TRUE,43,15+0,2122,2052,B01,6,Resign,White
TRUE,115,15+0,2007,2138,A02,2,Mate,White
TRUE,57,15+0,2128,2064,B01,4,Resign,White
TRUE,156,10+0,1610,1578,B20,3,Mate,Black
TRUE,35,10+0,1743,1594,A45,2,Mate,White
TRUE,96,10+0,1584,1591,D06,4,Resign,White
TRUE,54,10+0,1595,1563,A50,4,Mate,Black
TRUE,44,10+0,1573,1597,B20,3,Mate,Black
TRUE,150,10+0,1609,1552,A40,2,Resign,Black
TRUE,106,10+0,1619,1632,E20,8,Resign,Black
TRUE,40,10+0,1591,1609,B50,5,Resign,Black
TRUE,53,10+0,1611,1557,D20,5,Resign,White
TRUE,75,10+0,1667,1620,A45,3,Resign,White
TRUE,57,10+0,1599,1631,A46,5,Mate,White
TRUE,113,10+0,1631,1627,A40,2,Draw,Draw
TRUE,29,10+0,1620,1639,E00,5,Resign,White
TRUE,113,10+0,1645,1630,B90,11,Mate,White
TRUE,205,10+0,1617,1704,D06,3,Out of Time,White
TRUE,62,10+0,1601,1607,B57,8,Mate,Black
TRUE,49,10+0,1569,1619,B57,8,Mate,White
TRUE,17,10+0,1621,1593,D10,4,Out of Time,White
TRUE,37,10+0,1609,1688,A40,2,Mate,White
TRUE,127,10+0,1598,1619,B21,3,Resign,White
TRUE,153,10+0,1628,1666,D31,6,Out of Time,Draw
TRUE,30,10+0,1574,1619,B20,3,Resign,Black
TRUE,61,10+0,1609,1590,D45,9,Resign,White
TRUE,88,10+0,1641,1598,B90,11,Mate,Black
TRUE,71,10+0,1661,1606,B90,10,Mate,White
TRUE,48,10+0,1617,1616,D20,5,Mate,Black
TRUE,58,10+0,1620,1606,B50,4,Resign,Black
TRUE,79,10+0,1597,1565,A40,4,Resign,White
TRUE,73,10+0,1599,1607,A46,5,Resign,White
TRUE,40,10+0,1601,1597,B20,2,Resign,Black
TRUE,48,10+0,1607,1600,D20,5,Mate,Black
TRUE,54,10+0,1615,1704,D20,5,Mate,Black
TRUE,73,10+0,1601,1626,A00,2,Mate,White
TRUE,48,10+0,1635,1666,D07,4,Mate,Black
TRUE,43,10+0,1662,1645,A45,2,Mate,White
TRUE,48,10+0,1598,1636,A45,2,Mate,Black
TRUE,45,10+0,1628,1556,D20,5,Resign,White
TRUE,54,10+0,1638,1639,A40,2,Mate,Black
FALSE,34,30+0,1450,1999,B45,9,Mate,Black
FALSE,53,30+0,1999,1450,C53,9,Mate,White
TRUE,77,10+30,1996,1959,C21,5,Out of Time,White
TRUE,32,6+10,1948,1942,E20,6,Resign,White
TRUE,113,10+0,1930,2204,A40,10,Resign,White
TRUE,39,7+3,1918,1966,A49,4,Resign,White
TRUE,17,2+10,2069,1925,D02,4,Resign,White
TRUE,75,10+0,1860,1938,B30,4,Mate,White
TRUE,28,10+0,1905,1924,A12,5,Resign,Black
TRUE,93,5+15,1930,2107,D00,3,Resign,Black
TRUE,42,5+15,1936,2101,D10,5,Resign,Black
TRUE,126,15+0,1313,1543,A30,2,Out of Time,Black
TRUE,8,15+0,1563,1290,A20,2,Resign,Black
TRUE,67,15+0,1266,1585,A13,2,Resign,White
TRUE,49,20+0,1542,1242,E61,4,Resign,Black
TRUE,88,20+0,1232,1551,A21,3,Draw,Draw
TRUE,28,5+8,1244,1282,A21,3,Resign,Black
TRUE,35,20+0,1525,1249,A30,2,Mate,White
TRUE,86,20+0,1225,1546,A34,3,Resign,White
TRUE,65,15+0,1198,1613,A10,1,Mate,White
TRUE,66,15+0,1189,1621,A21,4,Resign,Black
TRUE,63,12+0,1619,1191,A40,2,Mate,White
TRUE,35,15+0,1176,1201,A13,2,Resign,White
FALSE,22,15+0,1649,1176,C20,3,Mate,Black
FALSE,14,15+0,1176,1649,A22,5,Resign,White
FALSE,67,15+0,1621,1176,C20,3,Resign,White
FALSE,106,15+0,1176,1621,A34,3,Out of Time,Black
FALSE,96,15+0,1176,1615,D20,5,Mate,Black
FALSE,115,15+0,1615,1176,D00,4,Mate,White
FALSE,113,15+0,1176,1615,D20,6,Mate,White
FALSE,69,10+5,1653,1176,D00,4,Mate,White
FALSE,58,10+5,1176,1653,A41,3,Mate,Black
FALSE,54,10+5,1653,1176,C20,3,Resign,Black
FALSE,21,10+5,1176,1653,D20,5,Draw,Draw
FALSE,67,10+0,1500,1176,C02,5,Mate,White
TRUE,79,8+0,1308,1185,A20,2,Mate,White
TRUE,45,8+0,1164,1326,D10,5,Mate,White
TRUE,73,8+0,1318,1173,A20,2,Resign,White
TRUE,114,12+0,1180,1361,A40,2,Mate,Black
TRUE,18,12+0,1355,1188,A00,1,Resign,White
TRUE,48,15+10,1191,1623,D07,6,Mate,Black
TRUE,116,9+0,1203,1267,D06,4,Out of Time,Black
TRUE,42,9+0,1283,1182,A57,6,Mate,Black
TRUE,71,10+10,1156,1449,A52,7,Mate,White
TRUE,45,10+10,1444,1161,A22,4,Mate,White
TRUE,114,5+8,1530,1552,C00,3,Mate,Black
TRUE,26,45+10,1504,1543,C00,2,Mate,Black
FALSE,35,5+8,1543,1601,C41,5,Mate,White
TRUE,63,17+0,1519,1543,A04,2,Draw,Draw
TRUE,119,5+8,1584,1553,C00,2,Out of Time,White
TRUE,84,15+0,1537,1543,C02,7,Mate,Black
TRUE,38,15+10,1509,1544,C00,5,Draw,Draw
TRUE,65,15+2,1532,1570,C41,5,Mate,White
FALSE,40,10+3,1497,1532,C02,6,Resign,Black
TRUE,51,12+8,1436,1546,C00,5,Resign,White
TRUE,61,16+3,1536,1498,C00,3,Out of Time,White
TRUE,71,10+0,1453,1550,C02,9,Out of Time,White
FALSE,57,15+15,1550,1429,A06,3,Mate,White
TRUE,51,10+10,1462,1541,A00,1,Resign,Black
TRUE,53,12+1,1492,1554,A00,1,Mate,White
TRUE,65,5+15,1522,1566,A40,2,Resign,White
TRUE,94,5+8,1671,1563,A02,1,Draw,Draw
TRUE,26,13+5,1464,1555,E03,11,Resign,Black
TRUE,133,10+5,1626,1564,C00,3,Mate,White
TRUE,111,10+5,1550,1639,C50,7,Resign,White
FALSE,25,4+10,1550,1527,B30,4,Resign,White
TRUE,38,5+8,1693,1535,C02,7,Out of Time,Black
FALSE,52,15+10,1600,1535,A40,2,Out of Time,Black
FALSE,64,20+0,1500,1535,C02,7,Mate,Black
TRUE,30,5+10,1443,1528,A00,1,Mate,Black
TRUE,85,6+5,1542,1517,A02,1,Resign,Black
TRUE,77,15+5,1651,1524,A13,2,Mate,White
TRUE,54,5+8,1507,1513,C01,5,Mate,Black
TRUE,166,10+10,1523,1556,C65,6,Mate,Black
FALSE,73,20+0,1554,1523,C01,5,Resign,White
TRUE,91,7+12,1636,1506,C02,5,Resign,White
TRUE,90,15+0,1528,1495,C00,3,Out of Time,Black
TRUE,55,10+0,1545,1490,C00,2,Mate,White
TRUE,52,30+0,1508,1562,C61,6,Mate,Black
TRUE,31,30+0,1552,1518,C00,3,Mate,White
TRUE,23,30+0,1505,1565,C61,6,Resign,White
TRUE,35,30+0,1580,1492,C00,3,Resign,Black
TRUE,15,10+60,1484,1401,B01,4,Resign,White
TRUE,28,10+60,1418,1475,C00,3,Resign,Black
TRUE,35,30+0,1466,1406,C70,8,Resign,White
TRUE,51,4+6,1432,1478,A40,2,Mate,White
TRUE,60,15+3,1489,1475,B01,2,Resign,Black
TRUE,64,15+0,1454,1479,A40,2,Out of Time,Black
TRUE,71,10+0,1516,1489,C02,7,Out of Time,White
FALSE,40,10+0,1582,1489,C00,3,Mate,Black
TRUE,45,0+13,1799,1578,C30,4,Resign,White
TRUE,78,3+8,1716,1464,C50,5,Resign,Black
FALSE,10,120+0,1277,1464,C68,7,Draw,Draw
TRUE,60,15+0,1413,1280,C61,6,Resign,White
TRUE,48,15+0,1276,1461,C62,6,Draw,Draw
TRUE,41,15+0,1284,1436,C40,4,Mate,White
TRUE,49,15+0,1426,1500,C20,3,Mate,White
TRUE,93,15+0,1405,1040,D10,5,Mate,White
TRUE,25,15+0,1516,1413,C41,7,Resign,White
TRUE,46,15+0,1434,1401,D02,4,Mate,Black
TRUE,37,15+0,1388,1447,C44,5,Mate,White
TRUE,36,15+0,1507,1396,A00,1,Resign,White
TRUE,17,15+0,1636,1400,B23,3,Resign,White
TRUE,30,15+12,1408,1498,B00,2,Resign,Black
TRUE,50,14+0,1415,1577,C20,3,Resign,Black
TRUE,24,15+15,1331,1413,C20,3,Resign,Black
TRUE,67,10+5,1400,1452,B01,6,Mate,White
TRUE,21,10+4,1440,1421,C41,4,Resign,White
TRUE,65,10+4,1405,1557,E67,14,Out of Time,White
TRUE,45,10+0,1309,1419,C41,4,Out of Time,White
TRUE,72,11+11,1587,1403,C20,3,Resign,Black
TRUE,123,10+10,1416,1349,C25,4,Resign,Black
TRUE,50,15+8,1431,1317,B07,2,Resign,Black
TRUE,80,10+3,1436,1669,C41,4,Resign,Black
TRUE,40,10+0,1363,1418,C45,7,Resign,Black
TRUE,34,10+0,1423,1650,B20,2,Resign,Black
TRUE,106,15+0,1418,1445,A40,3,Resign,Black
TRUE,65,15+0,1587,1424,A40,4,Out of Time,White
TRUE,43,10+5,1407,1620,B01,4,Resign,White
TRUE,57,10+0,1643,1424,D00,3,Out of Time,White
TRUE,115,15+15,1500,1430,C41,4,Resign,White
TRUE,11,15+15,1444,1358,C40,3,Resign,Black
TRUE,61,15+5,1442,1420,C57,8,Resign,Black
TRUE,39,10+0,1435,1453,C20,2,Resign,White
TRUE,45,10+0,1728,1458,A04,2,Resign,White
TRUE,33,10+0,1470,1469,C53,7,Resign,White
TRUE,22,10+0,1461,1355,C55,6,Resign,White
TRUE,57,10+1,1466,1657,C61,6,Resign,Black
TRUE,51,15+6,1441,1479,C41,6,Resign,White
TRUE,55,10+0,1642,1485,D20,4,Resign,White
TRUE,56,10+5,1449,1475,C62,6,Resign,Black
TRUE,55,10+5,1462,1504,B20,3,Mate,White
TRUE,43,15+0,1727,1466,D52,11,Resign,White
TRUE,65,15+10,1457,1386,C44,5,Mate,White
TRUE,25,15+10,1503,1468,C50,6,Resign,White
TRUE,61,10+0,1461,1316,B01,4,Resign,White
TRUE,100,10+0,1466,1583,B00,2,Out of Time,Draw
TRUE,58,10+0,1461,1455,C20,3,Mate,Black
TRUE,71,10+0,1446,1344,B27,4,Mate,White
TRUE,39,10+0,1436,1388,B00,2,Mate,White
FALSE,51,11+8,1665,1360,D20,5,Mate,White
TRUE,35,15+5,2171,2064,B94,11,Resign,White
TRUE,43,15+5,2162,2088,B45,10,Resign,White
TRUE,54,15+5,2097,2152,A85,5,Resign,Black
TRUE,47,15+10,2053,2167,C50,11,Resign,White
TRUE,51,20+0,1994,2160,A80,2,Resign,Black
TRUE,59,30+10,2166,1997,C43,9,Draw,Draw
TRUE,88,10+0,1661,2069,C57,10,Out of Time,Black
TRUE,68,10+0,2211,1637,A45,4,Resign,Black
TRUE,64,10+0,1187,1635,A00,3,Mate,Black
TRUE,104,10+0,1924,1774,C41,4,Resign,Black
TRUE,68,10+0,1789,1899,C18,11,Resign,Black
TRUE,65,10+0,1880,1679,C44,6,Resign,White
FALSE,43,40+40,2050,1880,C02,11,Resign,White
TRUE,50,10+0,1923,1911,B01,4,Resign,Black
TRUE,63,10+0,1964,2005,B01,6,Resign,Black
FALSE,3,11+5,1970,1832,C40,3,Resign,White
FALSE,127,8+0,1990,1970,B30,4,Mate,White
FALSE,53,15+0,1886,1970,C69,10,Out of Time,White
FALSE,138,15+0,1970,1886,E20,8,Out of Time,Black
TRUE,135,15+0,1886,1970,B73,14,Mate,White
FALSE,29,5+5,1970,1500,C41,5,Resign,White
FALSE,34,15+10,1621,1970,A46,5,Mate,Black
FALSE,17,10+0,1970,1710,C61,6,Resign,White
TRUE,35,8+9,1807,1970,B21,5,Mate,White
FALSE,46,10+30,1970,1208,B00,3,Draw,Draw
FALSE,80,10+0,2106,1970,A21,4,Resign,Black
FALSE,141,10+0,1970,1506,B28,5,Resign,White
FALSE,96,10+0,1506,1970,C20,3,Mate,Black
FALSE,25,10+0,1970,1500,C40,4,Resign,White
TRUE,42,20+0,1452,2085,D00,2,Mate,Black
TRUE,60,10+0,1660,1450,D35,9,Resign,Black
TRUE,58,10+0,1486,1654,B52,6,Resign,Black
TRUE,42,10+0,1390,1649,B40,4,Mate,Black
TRUE,45,10+0,2013,1652,A40,3,Resign,White
TRUE,71,10+0,1643,1573,B12,3,Resign,White
TRUE,110,10+5,1652,1735,B36,8,Resign,Black
TRUE,85,10+5,1726,1661,A40,6,Resign,White
TRUE,20,10+5,1672,1717,A52,6,Resign,Black
TRUE,152,10+0,1643,1660,C46,7,Out of Time,Black
TRUE,22,10+0,1415,1655,A57,6,Resign,Black
TRUE,57,15+16,1669,1326,C00,3,Mate,White
TRUE,92,15+16,1329,1660,A00,1,Mate,Black
TRUE,130,15+15,1674,1926,C17,8,Mate,Black
FALSE,66,10+0,1674,1500,D60,12,Resign,Black
FALSE,76,10+0,1781,1674,B01,6,Out of Time,Black
FALSE,95,5+11,1529,1674,C24,4,Resign,White
FALSE,80,10+10,1674,1708,C40,6,Resign,Black
TRUE,21,30+0,1590,1640,B20,3,Resign,Black
FALSE,91,15+10,2027,1640,D25,6,Resign,White
FALSE,84,15+10,2027,1640,B33,11,Draw,Draw
TRUE,86,9+5,1579,1416,C00,2,Mate,Black
TRUE,137,9+5,1577,1634,C26,7,Draw,Draw
TRUE,103,9+5,1568,1509,B20,3,Out of Time,White
TRUE,47,9+5,1561,1380,B00,3,Mate,White
TRUE,29,9+5,1552,1471,C00,2,Out of Time,White
TRUE,63,9+5,1547,1330,C23,3,Out of Time,White
TRUE,39,9+5,1564,1386,C00,2,Resign,Black
TRUE,115,9+5,1563,1609,B00,3,Draw,Draw
TRUE,99,9+5,1549,1609,C23,3,Resign,White
TRUE,92,9+5,1562,1536,C23,3,Out of Time,Black
TRUE,48,10+0,1563,2139,C26,7,Mate,Black
TRUE,90,10+0,1565,1947,B20,3,Mate,Black
TRUE,102,10+0,1587,1553,A20,2,Out of Time,Black
TRUE,93,10+0,1712,1559,C45,7,Out of Time,White
TRUE,29,10+0,1547,1583,B01,4,Mate,White
TRUE,60,10+0,1552,1763,B20,3,Resign,Black
TRUE,54,10+0,1568,1439,C23,3,Mate,Black
TRUE,104,9+5,1534,1557,D01,4,Resign,Black
TRUE,59,9+5,1550,1560,C23,3,Mate,White
TRUE,69,9+5,1544,1350,C20,4,Resign,White
TRUE,96,9+5,1558,1519,B01,4,Mate,Black
TRUE,50,9+5,1569,1576,C24,4,Mate,Black
TRUE,44,9+5,1577,1714,C00,2,Mate,Black
TRUE,55,9+5,1596,1327,C23,3,Resign,Black
TRUE,105,9+5,1594,1238,C24,4,Mate,White
TRUE,72,9+5,1609,1485,B01,4,Mate,Black
TRUE,25,9+5,1605,1354,C26,7,Resign,White
TRUE,105,9+5,1594,1574,B00,3,Resign,White
TRUE,65,9+5,1582,1575,C24,4,Mate,White
TRUE,33,9+5,1575,1405,C24,4,Mate,White
TRUE,39,9+5,1572,1251,B00,2,Resign,White
TRUE,60,10+0,1140,1571,C20,3,Mate,Black
TRUE,51,10+0,1993,1573,C21,6,Mate,White
TRUE,64,10+0,1576,1915,B20,3,Resign,Black
TRUE,45,10+0,1990,1578,A00,1,Mate,White
TRUE,70,10+0,1591,1536,C26,6,Mate,Black
TRUE,23,10+0,1575,1725,C23,3,Mate,White
TRUE,44,10+0,1581,1747,C28,7,Resign,Black
TRUE,99,10+0,1569,1615,C20,4,Mate,White
TRUE,56,9+5,1583,1482,C28,7,Resign,Black
TRUE,67,9+5,1593,1644,C00,2,Resign,Black
TRUE,39,9+5,1589,1299,C23,3,Mate,White
TRUE,31,9+5,1605,1416,C00,2,Resign,Black
TRUE,222,9+5,1617,1614,B07,2,Mate,Black
TRUE,111,9+5,1611,1418,C23,4,Resign,White
TRUE,23,9+5,1606,1392,C24,4,Mate,White
TRUE,19,9+5,1601,1402,C23,3,Resign,White
TRUE,40,9+5,1451,1594,C40,4,Resign,Black
TRUE,43,15+10,1475,1396,C30,4,Resign,Black
TRUE,92,5+10,1496,1229,C30,3,Resign,Black
TRUE,76,10+0,1393,1398,C55,6,Mate,Black
TRUE,63,10+0,1418,1405,C02,7,Resign,White
TRUE,18,10+0,1422,1267,C41,5,Resign,Black
TRUE,73,10+0,1778,1425,C00,3,Resign,White
TRUE,20,10+0,1430,1669,C50,6,Resign,Black
TRUE,84,10+0,1441,1474,C55,6,Resign,Black
TRUE,27,10+0,1403,1455,C01,9,Resign,White
TRUE,24,10+0,1523,1440,D06,4,Resign,Black
TRUE,68,10+0,1441,1620,B01,4,Resign,Black
TRUE,51,10+0,1388,1456,A45,3,Resign,White
TRUE,11,10+0,1447,1335,C57,7,Resign,White
FALSE,121,7+2,1968,1447,A45,2,Mate,White
FALSE,42,7+2,1447,1500,C58,11,Mate,Black
TRUE,43,10+0,1492,1458,C10,6,Resign,White
TRUE,41,10+0,1446,1420,C50,6,Resign,White
TRUE,22,10+0,1216,1440,C00,3,Resign,Black
TRUE,83,10+0,1432,1306,C42,5,Out of Time,White
TRUE,63,10+0,1419,1446,A00,1,Mate,White
TRUE,76,10+0,1460,1457,B06,2,Mate,Black
TRUE,18,10+0,1277,1452,C00,3,Resign,Black
TRUE,149,10+0,1421,1468,C01,5,Out of Time,White
TRUE,157,10+0,1440,1272,C50,5,Mate,White
TRUE,41,10+0,1518,1452,C01,5,Mate,White
TRUE,44,10+0,1479,1056,C41,4,Mate,Black
TRUE,111,10+0,1383,1498,C20,4,Mate,White
TRUE,51,10+0,1492,1248,C55,6,Resign,White
TRUE,56,10+0,1523,1491,C10,5,Draw,Draw
TRUE,65,10+0,1801,1496,C00,3,Resign,White
TRUE,126,10+0,1496,1496,C57,8,Draw,Draw
TRUE,40,10+0,1505,1650,B40,4,Mate,Black
TRUE,158,10+0,1425,1492,A15,2,Out of Time,Black
TRUE,120,10+0,1491,1520,B30,4,Draw,Draw
TRUE,32,10+0,1509,1480,C57,11,Mate,Black
FALSE,19,10+0,1268,1158,C23,3,Mate,White
FALSE,33,15+0,1141,1268,C40,4,Resign,White
FALSE,15,15+0,1268,1141,C20,3,Draw,Draw
TRUE,85,15+0,1189,1244,A40,2,Mate,White
FALSE,17,10+0,1189,1443,C20,3,Mate,White
TRUE,86,15+0,1271,1261,C24,4,Mate,Black
TRUE,7,20+0,1519,1324,A00,1,Resign,White
TRUE,73,10+0,1611,1423,C68,7,Mate,White
TRUE,65,10+0,1784,1538,C57,8,Mate,White
TRUE,130,10+0,1583,1567,D21,6,Out of Time,Black
FALSE,28,20+30,1583,2203,D02,4,Mate,Black
TRUE,44,10+0,1729,1615,C21,9,Resign,Black
TRUE,54,10+0,1420,1402,C20,3,Out of Time,Black
TRUE,48,10+0,1500,1701,D11,5,Mate,Black
TRUE,55,30+0,1700,1324,C41,5,Resign,White
TRUE,36,5+30,1331,1472,D20,5,Resign,Black
TRUE,11,8+6,1463,1315,C41,6,Resign,Black
TRUE,59,9+0,1443,1323,A21,3,Resign,White
TRUE,16,10+1,1333,1382,D30,4,Resign,Black
TRUE,63,15+0,1628,1337,C41,5,Mate,White
TRUE,44,5+5,1342,1556,D20,5,Resign,Black
TRUE,60,5+5,1370,1353,C41,6,Resign,White
TRUE,33,30+0,1552,1359,D00,2,Resign,White
TRUE,66,10+10,1364,1632,D06,3,Mate,Black
TRUE,30,8+0,1518,1371,C41,6,Resign,White
TRUE,18,10+3,1383,1383,B00,6,Resign,White
TRUE,36,7+9,1688,1386,C41,6,Resign,White
TRUE,82,10+3,1392,1612,A51,4,Resign,Black
TRUE,102,10+0,1225,1385,A40,3,Out of Time,Black
TRUE,51,8+0,1389,1675,D20,5,Resign,Black
TRUE,30,10+3,1594,1395,C40,5,Resign,White
TRUE,82,10+0,1558,1360,C40,5,Out of Time,Black
TRUE,44,5+8,1369,1460,A40,2,Resign,Black
TRUE,54,15+8,1374,1579,E00,4,Resign,Black
TRUE,53,8+0,1430,1385,D06,4,Resign,White
TRUE,80,25+2,1489,1369,B00,6,Resign,Black
TRUE,14,5+5,1363,1514,A40,2,Resign,Black
TRUE,11,60+0,1363,1559,E20,6,Resign,White
TRUE,20,30+0,1469,1372,D20,5,Resign,White
TRUE,44,5+8,1646,1376,C41,5,Resign,White
TRUE,73,10+0,1365,1347,D30,4,Mate,White
TRUE,55,10+0,1368,1754,D12,8,Resign,Black
TRUE,51,10+0,1962,1368,C30,3,Mate,White
TRUE,122,5+5,1375,1539,E00,4,Resign,Black
TRUE,54,8+9,1604,1380,C41,5,Resign,White
TRUE,7,180+0,1554,1387,C20,3,Resign,White
TRUE,61,15+15,1394,1528,D30,4,Resign,Black
TRUE,50,10+1,1679,1398,A00,1,Resign,White
TRUE,53,4+7,1519,1406,C42,5,Out of Time,White
TRUE,55,30+0,1394,1414,D06,4,Resign,White
TRUE,15,7+2,1648,1399,C41,5,Mate,White
TRUE,27,7+2,1643,1404,C00,3,Mate,White
TRUE,82,7+2,1638,1409,C42,5,Resign,White
TRUE,32,7+2,1657,1389,C40,5,Mate,Black
TRUE,66,7+2,1653,1394,C42,5,Resign,White
TRUE,9,15+0,1601,1399,C23,4,Resign,White
